Date,return_assets,return_capital,return_equity,return_invested_capital,return_common_equity,gross_margin,sga_margin,ebitda_margin,ebita_margin,ebit_margin,earning_co_margin,ni_margin,ni_norm_margin,ni_avail_excl_margin,lfcf_margin,ufcf_margin,cf_total_rev,asset_turns,fixed_asset_turns,ar_turns,inventory_turns,current_ratio,quick_ratio,days_sales_out,days_inventory_out,days_payable_out,cash_conversion,cfo_current_liab,total_debt_equity,total_debt_capital,lt_debt_equity,lt_debt_capital,total_liab_total_assets,ebit_int,ebitda_int,ebitda_capex_int,total_debt_ebitda,net_debt_ebitda,total_debt_ebitda_capex,net_debt_ebitda_capex,ebitda_excl_oper_leases_int,ebitda_excl_oper_leases_capex_int,total_debt_ebitda_excl_oper_leases,net_debt_ebitda_excl_oper_leases,total_debt_ebitda_excl_oper_leases_capex,net_debt_ebitda_excl_oper_leases_capex,total_rev_employee,z_score,capex_pct_rev,Ticker
2010-03-31,4.708,7.109,10.5249,4.8325,10.4897,46.2779,13.2181,8.7803,6.986,6.986,3.9129,3.8938,3.6433,3.8938,9.7263,10.3884,,1.07826,12.40734,5.41359,3.046,1.6294,0.9134,67.4228,119.82914,69.40694,117.845,0.45952,43.1823,30.1589,35.9774,25.127,55.2932,6.59459,8.28829,6.69369,2.0,1.25,2.47645,1.54778,8.28829,6.69369,2.0,1.25,2.47645,1.54778,,2.85632,1.6892,ADS.DE
2010-06-30,5.3522,8.4092,13.3181,7.1277,13.3114,47.2707,13.6051,9.5181,7.8357,7.8357,4.8276,4.8185,4.3567,4.8185,9.3992,9.9535,,1.09288,12.98931,5.86749,2.82005,1.56607,0.85647,62.20695,129.4301,79.76272,111.87433,0.41394,37.4577,27.2503,31.2922,22.7649,55.3544,8.83505,10.73196,8.93814,1.70413,0.74832,2.04614,0.8985,10.73196,8.93814,1.70413,0.74832,2.04614,0.8985,,2.76013,1.5909,ADS.DE
2010-09-30,6.0059,9.543,14.9472,8.3705,14.9188,47.7902,13.6146,9.7247,8.0142,8.0142,5.0447,5.0273,4.4814,5.0273,6.6499,7.1275,,1.19906,14.37828,5.7128,3.3611,1.58981,0.90012,63.89143,108.59553,64.00677,108.48019,0.35982,36.2586,26.6101,30.2821,22.224,55.4576,10.48864,12.72727,10.64773,1.45714,0.65446,1.74173,0.78228,12.72727,10.64773,1.45714,0.65446,1.74173,0.78228,,3.08804,1.5889,ADS.DE
2010-12-31,5.72,9.4475,13.5254,8.3714,13.5209,47.7898,13.9115,9.0575,7.4395,7.4395,4.7372,4.7289,4.1826,4.7289,5.2668,5.8507,,1.23019,15.19645,7.74548,3.48747,1.50461,0.84724,47.12406,104.66047,75.55719,76.22733,0.22876,35.0638,25.9609,29.0936,21.5406,56.4607,7.96429,9.69643,7.66964,1.49263,0.1547,1.88708,0.19558,9.69643,7.66964,1.49263,0.1547,1.88708,0.19558,328.997,3.0244,1.8932,ADS.DE
2011-03-31,6.1132,9.8109,13.8024,8.7755,13.8244,47.7956,13.7977,9.1429,7.6018,7.6018,4.8296,4.8296,4.2596,4.8296,4.2149,4.7908,,1.28669,15.67746,6.07871,3.53999,1.59709,0.87482,60.04542,103.10739,64.5404,98.61242,0.20815,33.9195,25.3282,29.0393,21.6841,54.6776,8.25,9.92241,7.83621,1.34057,0.64726,1.69747,0.81958,9.92241,7.83621,1.34057,0.64726,1.69747,0.81958,,3.39919,1.9223,ADS.DE
2011-06-30,5.8628,9.7393,13.507,7.2264,13.5058,47.8605,13.5275,9.1701,7.6862,7.6862,4.8834,4.8755,4.2906,4.8755,3.3504,3.9245,,1.22043,15.4201,6.33366,3.00158,1.57174,0.80174,57.62839,121.60231,80.38067,98.85003,0.17223,35.3375,26.1106,31.8059,23.5012,56.415,8.36752,9.98291,7.7265,1.3536,0.60017,1.74889,0.77544,9.98291,7.7265,1.3536,0.60017,1.74889,0.77544,,3.3616,2.0727,ADS.DE
2011-09-30,5.9846,9.7865,13.71,7.6504,13.7106,47.7789,13.28,9.0378,7.739,7.739,5.0722,5.0645,4.3728,5.0645,1.6225,2.2085,,1.23729,15.78169,5.89178,3.21429,1.7117,0.94261,61.95036,113.55552,69.57922,105.92665,0.15294,31.2463,23.8074,28.067,21.385,53.0838,8.2541,9.63934,7.20492,1.36224,0.41412,1.82253,0.55404,9.63934,7.20492,1.36224,0.41412,1.82253,0.55404,,3.386,2.2825,ADS.DE
2011-12-31,5.2905,9.1309,12.4705,7.0441,12.5704,47.5078,13.2412,8.4822,6.9434,6.9434,4.5638,4.6014,3.983,4.6014,2.3992,2.9059,,1.21913,14.65567,8.168,3.02662,1.45874,0.74781,44.68659,120.59637,88.60229,76.68066,0.18603,25.1755,20.1121,19.4032,15.5008,54.365,8.56481,10.46296,7.51852,1.14248,,1.5899,,10.46296,7.51852,1.14248,,1.5899,,327.829,3.19202,2.387,ADS.DE
2012-03-31,5.9446,9.6161,13.6937,7.9187,13.7896,47.3437,12.7874,8.8733,7.3668,7.3668,4.9664,4.9953,4.2907,4.9953,0.5721,1.0361,,1.29111,15.57889,6.13714,3.31443,1.64697,0.91947,59.63677,110.42623,66.09704,103.96596,0.17751,30.4497,23.3421,21.7446,16.6689,51.8554,9.92233,11.95146,8.7767,1.36393,0.35906,1.8573,0.48894,11.95146,8.7767,1.36393,0.35906,1.8573,0.48894,,3.43604,2.357,ADS.DE
2012-06-30,5.8939,9.8569,14.0285,7.5808,14.1605,47.1729,13.8419,8.9068,7.4061,7.4061,4.9769,5.0188,4.3478,5.0188,2.8715,3.3165,,1.27331,15.58021,6.71321,2.9807,1.56574,0.86371,54.51899,122.78971,80.62724,96.68146,0.23387,30.0298,23.0945,21.3319,16.4054,53.4935,10.40196,12.5098,9.13725,1.33934,0.04937,1.83369,0.0676,12.5098,9.13725,1.33934,0.04937,1.83369,0.0676,,3.26818,2.4012,ADS.DE
2012-09-30,6.1083,9.7546,13.6441,7.6987,13.7824,47.2653,14.3002,9.0681,7.5567,7.5567,5.0965,5.144,4.4908,5.144,2.7549,3.1574,,1.29333,15.42603,6.36266,3.34739,1.70311,0.99404,57.52312,109.33884,63.29933,103.56263,0.23975,28.2055,22.0002,20.5054,15.9941,50.4079,11.73684,14.08421,10.35789,1.2429,0.08146,1.69004,0.11077,14.08421,10.35789,1.2429,0.08146,1.69004,0.11077,,3.60831,2.3991,ADS.DE
2012-12-31,6.4826,11.2277,10.0585,4.7975,10.0756,47.7255,13.082,9.4335,7.9755,7.9755,3.5207,3.5342,4.7125,3.5342,3.8517,4.259,,1.30051,14.46356,9.06671,3.11949,1.57225,0.88775,40.36724,117.32679,86.66807,71.02596,0.21536,28.4445,22.1453,23.058,17.9517,54.5875,12.23711,14.47423,10.59794,1.07194,,1.46401,,14.47423,10.59794,1.07194,,1.46401,,370.518,3.60921,2.5263,ADS.DE
2013-03-31,6.6318,10.7316,9.6584,4.725,9.6871,48.3322,13.2343,9.7434,8.2444,8.2444,3.6664,3.6799,4.9004,3.6799,5.3755,5.7469,,1.28704,14.45583,6.31018,3.24169,1.75105,0.98457,57.84301,112.59557,66.96181,103.47677,0.28007,22.6701,18.4805,21.4659,17.4989,50.4368,13.875,16.39773,12.23864,0.90021,,1.20613,,16.39773,12.23864,0.90021,,1.20613,,,3.89638,2.4713,ADS.DE
2013-06-30,6.3757,10.6712,9.8798,3.7895,9.871,48.7598,12.1218,9.7914,8.2583,8.2583,3.7544,3.7544,4.9144,3.7544,4.5959,4.9366,,1.23525,13.80621,6.86757,2.83079,1.62712,0.86199,53.14802,128.93881,88.90378,93.18304,0.22639,24.4188,19.6263,21.4351,17.2281,52.5986,15.15,17.9625,13.0,0.92832,,1.28269,,17.9625,13.0,0.92832,,1.28269,,,3.91036,2.705,ADS.DE
2013-09-30,6.3418,10.1642,9.143,3.3324,9.1019,49.3046,11.8064,9.7969,8.2116,8.2116,3.6573,3.6434,4.8359,3.6434,4.3048,4.6525,,1.23567,13.20661,6.3315,3.00041,1.51656,0.81914,57.6481,121.64976,65.63832,113.65954,0.20712,24.1532,19.4544,11.9073,9.5908,50.7419,14.7625,17.6125,12.4875,0.96167,0.0149,1.35636,0.02102,17.6125,12.4875,0.96167,0.0149,1.35636,0.02102,,4.10028,2.8507,ADS.DE
2013-12-31,6.6344,11.3219,14.352,7.4133,14.2685,49.2924,41.463,10.3217,8.6883,8.6883,5.4425,5.541,5.123,5.4213,1.5463,1.8675,,1.22176,12.17574,8.12296,2.81328,1.44907,0.78529,44.93406,129.74144,89.76007,84.91543,0.13398,24.5758,19.7275,12.078,9.6953,52.7459,16.90411,20.08219,14.30137,0.91883,,1.29023,,20.08219,14.30137,0.91883,,1.29023,,326.228,4.04715,2.9712,ADS.DE
2014-03-31,5.9547,9.7423,11.8768,5.6927,11.7854,49.031,40.5469,9.5535,7.8811,7.8811,4.8306,4.9023,4.6143,4.8018,2.5337,2.8657,,1.2089,11.58586,6.1865,2.92764,1.47857,0.80502,58.99933,124.67342,69.17882,114.49393,0.18366,25.986,20.6261,11.6901,9.2789,51.2273,14.83784,17.98649,10.85135,1.09391,0.07062,1.8132,0.11706,17.98649,10.85135,1.09391,0.07062,1.8132,0.11706,,4.16535,3.7898,ADS.DE
2014-06-30,5.6915,9.5512,11.7443,4.8885,11.6298,48.8278,38.8845,9.3698,7.6421,7.6421,4.6168,4.6956,4.4537,4.5809,0.2984,0.6254,,1.19161,11.21753,6.80605,2.59234,1.39125,0.70425,53.62872,140.79948,86.00094,108.42727,0.11236,29.9781,23.064,11.9912,9.2256,53.6973,14.60274,17.90411,10.91781,1.26243,0.23412,2.07026,0.38394,17.90411,10.91781,1.26243,0.23412,2.07026,0.38394,,3.87728,3.6561,ADS.DE
2014-09-30,5.4237,8.802,10.3395,4.3063,10.2402,48.2924,36.7861,8.8422,7.1135,7.1135,4.2936,4.3998,4.1979,4.2581,0.9458,1.1938,,1.21993,11.00078,6.30371,2.82868,1.50801,0.78301,57.90214,129.03517,65.73614,121.20117,0.12439,19.3226,16.1936,9.6204,8.0625,47.9829,17.92857,22.28571,13.21429,0.94631,0.16587,1.59595,0.27973,22.28571,13.21429,0.94631,0.16587,1.59595,0.27973,,4.06021,3.5992,ADS.DE
2014-12-31,5.0747,8.5066,10.1639,2.4568,10.0422,47.64,39.239,8.4491,6.7152,6.7084,3.8805,3.3714,3.9536,3.8392,-0.3672,-0.1006,,1.21036,10.79792,7.74115,2.94961,1.67816,0.8947,47.15034,123.74486,84.58437,86.31082,0.16012,33.5054,25.0966,28.3247,21.2161,54.7636,15.72581,19.80645,11.75806,1.53257,0.10586,2.58162,0.17833,19.80645,11.75806,1.53257,0.10586,2.58162,0.17833,316.527,3.57247,3.4333,ADS.DE
2015-03-31,5.175,8.4486,9.9764,2.5304,9.8644,47.7109,36.8633,8.5419,6.8177,6.8111,3.9109,3.3494,4.081,3.8713,3.6475,3.8869,,1.21568,10.67489,6.53584,3.13838,1.65745,0.96648,55.84573,116.30178,66.0296,106.11791,0.17243,30.806,23.5509,23.4796,17.9499,53.2985,17.77586,22.2931,15.39655,1.49265,,2.16125,,22.2931,15.39655,1.49265,,2.16125,,,3.34189,2.6425,ADS.DE
2015-06-30,5.3061,8.9426,10.778,2.8178,10.65,47.5326,34.7864,8.4121,6.6926,6.6862,3.8033,3.2536,4.0406,3.765,1.566,1.7818,,1.26975,10.90934,7.20756,2.81917,1.51361,0.70657,50.6412,129.47061,76.72994,103.38187,0.168,34.8564,25.847,26.4583,19.6196,56.5861,19.37037,24.37037,17.31481,1.46657,0.62994,2.06417,0.88663,24.37037,17.31481,1.46657,0.62994,2.06417,0.88663,,3.3608,2.4354,ADS.DE
2015-09-30,5.8106,9.5967,11.0152,3.1377,10.8998,47.8236,32.4183,8.7296,7.0363,7.0301,3.9797,3.2889,4.2387,3.943,3.8536,4.0943,,1.32245,10.9859,6.78192,3.19364,1.48589,0.76914,53.81925,114.28953,58.60148,109.5073,0.23411,34.6531,25.7351,25.7007,19.0866,56.0551,18.25397,22.66667,15.5873,1.38515,0.54342,2.01426,0.79022,22.66667,15.5873,1.38515,0.54342,2.01426,0.79022,,3.42848,2.7264,ADS.DE
2015-12-31,5.3862,9.2592,12.1793,4.4177,12.046,48.2825,39.5447,8.2116,6.5622,6.5622,4.0555,3.7481,3.992,4.0201,5.6052,5.8454,,1.31328,10.94114,8.46809,3.10268,1.39765,0.70377,43.10285,117.64023,71.86595,88.87714,0.20321,32.5424,24.5524,26.0092,19.6232,57.6706,17.07692,21.36923,14.23077,1.32325,0.26998,1.98703,0.40541,21.36923,14.23077,1.32325,0.26998,1.98703,0.40541,356.593,3.39889,2.7431,ADS.DE
2016-03-31,5.9029,9.8922,13.6988,5.7464,13.6066,48.5684,38.4557,8.9341,7.2841,7.2841,4.697,4.3865,4.4756,4.674,4.1803,4.403,,1.29661,11.14643,6.99538,3.26616,1.40355,0.75165,52.32007,112.05822,59.68142,104.69686,0.19839,38.001,27.5367,26.0109,18.8483,57.786,20.43548,25.06452,17.40323,1.38481,0.41055,1.99444,0.59129,25.06452,17.40323,1.38481,0.41055,1.99444,0.59129,,3.599,2.7308,ADS.DE
2016-06-30,6.828,11.8603,17.2029,7.6269,17.0899,48.8126,37.8208,9.8778,8.272,8.272,5.5015,5.134,5.112,5.4789,5.693,5.905,,1.32069,11.17599,7.64469,2.81105,1.37058,0.64591,47.87609,130.20011,67.75172,110.32448,0.17604,37.6969,27.3767,25.5584,18.5613,58.8352,24.38333,29.11667,20.6,1.24614,0.45278,1.76133,0.63997,29.11667,20.6,1.24614,0.45278,1.76133,0.63997,,3.62501,2.8892,ADS.DE
2016-09-30,7.107,12.2214,17.6694,8.3696,17.5814,48.6942,36.8539,10.1652,8.5344,8.5344,5.752,5.4159,5.2623,5.7355,4.9559,5.1797,,1.3324,11.08059,6.95802,3.15608,1.32669,0.70123,52.60115,115.96673,58.99883,109.56905,0.18376,33.5243,25.1072,16.1728,12.1122,57.1448,23.83077,28.38462,20.86154,1.11003,0.2542,1.51032,0.34587,28.38462,20.86154,1.11003,0.2542,1.51032,0.34587,,3.97372,2.6942,ADS.DE
2016-12-31,6.5263,11.9571,17.8633,8.9554,17.7788,49.2344,39.0304,9.6088,8.0614,8.056,5.8486,5.5023,4.8821,5.8377,3.1573,3.394,,1.29619,10.40417,8.69993,2.7292,1.31353,0.61685,42.06914,134.10496,82.4437,93.7304,0.19926,25.1742,20.1113,15.2749,12.2029,57.4657,21.27143,25.37143,17.11429,0.91498,,1.35643,,25.37143,17.11429,0.91498,,1.35643,,356.134,3.93973,3.1271,ADS.DE
2017-03-31,6.8988,11.8709,19.0052,9.4849,18.9062,49.1171,48.2032,9.8771,8.2971,8.292,6.0667,5.793,5.0411,6.0512,0.993,1.2414,,1.33118,10.97026,7.18264,3.01008,1.32765,0.68911,50.81676,121.25921,60.7579,111.31807,0.15225,35.7206,26.3192,14.6971,10.8289,57.2685,20.85714,24.84416,16.81818,1.25144,0.26085,1.84865,0.38533,24.84416,16.81818,1.25144,0.26085,1.84865,0.38533,,4.16249,3.1908,ADS.DE
2017-06-30,7.3204,13.0947,20.5042,7.2745,20.4139,49.3096,35.7004,9.9519,8.3287,8.3238,6.0375,4.8943,5.0223,6.0276,2.1982,2.4642,,1.40712,11.42607,8.36209,2.86197,1.33274,0.59901,43.64926,127.53429,65.431,105.75255,0.23746,32.3102,24.42,16.0979,12.1668,58.3106,19.55814,23.38372,15.86047,0.98409,0.25808,1.45088,0.3805,23.38372,15.86047,0.98409,0.25808,1.45088,0.3805,,4.67497,3.2018,ADS.DE
2017-09-30,8.0984,14.4602,21.6809,8.8769,21.5941,49.937,65.5212,10.8314,9.1375,9.1327,6.5918,5.4641,5.4986,6.5821,3.491,3.7754,,1.4188,11.48527,7.48217,3.11379,1.38233,0.6917,48.78262,117.22048,59.25812,106.74498,0.2616,26.3361,20.8461,15.2749,12.0907,56.5933,20.07447,23.80851,16.42553,0.75961,0.03753,1.10104,0.0544,23.80851,16.42553,0.75961,0.03753,1.10104,0.0544,,4.99603,3.3588,ADS.DE
2017-12-31,8.8456,16.9678,21.7126,9.0932,21.609,50.4477,40.5269,11.4996,9.737,9.737,6.3813,5.1701,5.9301,6.3672,6.3545,6.5371,,1.45354,10.83934,9.39889,2.82066,1.37419,0.73184,38.83418,129.40236,78.13409,90.10244,0.26196,18.6637,15.7282,16.3869,13.8095,57.0796,33.32258,39.35484,28.41935,0.46025,,0.63734,,39.35484,28.41935,0.46025,,0.63734,,435.017,5.44952,3.1954,ADS.DE
2018-03-31,8.913,15.8871,21.2428,9.085,21.1514,50.8278,40.363,11.9846,10.1974,10.1974,6.7263,5.5443,6.2098,6.7123,9.3498,9.5199,,1.39847,10.93282,7.46333,3.06834,1.42266,0.78078,48.90562,118.95642,63.32714,104.53491,0.34734,17.7967,15.108,14.4727,12.2861,54.0763,37.48276,44.05172,32.72414,0.47358,,0.63751,,44.05172,32.72414,0.47358,,0.63751,,,5.53687,3.0817,ADS.DE
2018-06-30,9.7553,18.4115,24.784,11.6115,24.6613,51.3601,60.0501,12.2969,10.505,10.505,6.9909,6.5917,6.4368,6.9724,9.5762,9.6981,,1.48581,11.04435,8.24101,2.96449,1.35244,0.67498,44.29056,123.12363,66.17596,101.23823,0.35972,20.4379,16.9696,18.8619,15.6611,57.8608,53.88095,63.07143,47.30952,0.46508,,0.62003,,63.07143,47.30952,0.46508,,0.62003,,,5.52809,3.073,ADS.DE
2018-09-30,9.7247,18.1174,24.9053,12.5459,24.7918,51.725,40.4959,12.692,10.8841,10.8841,7.4155,7.1395,6.7755,7.3971,9.9223,9.9712,,1.42957,10.87444,7.43815,3.15277,1.50544,0.89526,49.07097,115.77107,65.32953,99.51251,0.40883,25.8705,20.5533,24.9152,19.7943,58.2394,139.17647,162.29412,121.64706,0.60855,,0.8119,,162.29412,121.64706,0.60855,,0.8119,,,5.26976,3.1787,ADS.DE
2018-12-31,10.1582,19.7118,27.6229,15.3765,27.5122,51.8503,41.1909,13.2238,13.2238,10.9879,7.8028,7.7663,6.8879,7.7891,7.3362,7.456,,1.47919,10.34458,9.24099,2.95698,1.43591,0.80085,39.49775,123.43643,75.7094,87.22478,0.39303,27.7498,21.722,26.5556,20.7872,59.2364,57.33333,69.0,54.45238,0.60939,,0.77219,,69.0,54.45238,0.60939,,0.77219,,441.674,5.23341,2.788,ADS.DE
2019-03-31,9.3108,16.1779,26.2283,12.9117,26.1369,52.4898,41.4202,14.3865,13.6089,11.4067,8.0853,8.0629,7.0595,8.0719,9.7449,9.9471,,1.30602,6.25527,7.56674,3.24812,1.39493,0.84351,48.23731,112.37255,61.69157,98.91829,0.42216,67.6687,40.3585,60.9625,36.3589,64.0907,35.25,44.45833,36.05556,1.46267,0.47454,1.80354,0.58513,44.45833,36.05556,1.46267,0.47454,1.80354,0.58513,,4.19156,2.7191,ADS.DE
2019-06-30,9.6305,16.9173,29.1389,13.2356,29.0544,52.7691,41.5725,15.3658,13.6767,11.4987,8.1829,8.574,7.0695,8.174,7.624,7.8934,,1.34004,6.27035,8.13524,3.03427,1.31618,0.71881,44.86653,120.29232,67.19285,97.966,0.36738,79.4037,44.2598,62.4394,34.8038,65.7136,26.6701,35.63918,29.57732,1.51779,0.72606,1.82886,0.87487,35.63918,29.57732,1.51779,0.72606,1.82886,0.87487,,4.21897,2.6135,ADS.DE
2019-09-30,9.0603,15.8395,26.9403,12.2891,26.8634,52.8196,41.884,15.6848,13.3449,11.2177,7.9487,8.3221,6.7934,7.94,7.6801,8.0355,,1.29229,6.35624,7.33132,3.15334,1.37065,0.79877,49.78637,115.7499,68.99522,96.54104,0.31918,72.0822,41.8882,59.679,34.6805,64.6775,19.72519,27.58015,23.64885,1.4171,0.57182,1.65268,0.66688,27.58015,23.64885,1.4171,0.57182,1.65268,0.66688,,4.31773,2.2357,ADS.DE
2019-12-31,9.1824,16.6984,28.5969,13.1482,29.1049,52.0008,40.994,13.5575,11.6074,11.2774,8.1175,8.3587,6.7729,8.1091,9.3572,9.7802,,1.30277,6.26391,9.32544,3.01381,1.24903,0.67375,39.14005,121.10883,76.16966,84.07921,0.32202,67.5924,40.3314,56.5962,33.7701,65.8752,16.6625,24.1,20.3625,1.23703,0.55991,1.46409,0.66268,20.03125,16.29375,1.4883,0.67363,1.82969,0.82815,444.21,4.31316,2.5296,ADS.DE
2020-03-31,5.7428,9.5642,18.9774,5.9131,19.3937,51.1337,43.0029,10.8817,8.6638,8.3115,5.9354,6.211,4.9022,5.9535,4.5958,5.0673,,1.10552,4.31708,7.5841,2.83974,1.22817,0.61414,48.25856,128.8847,69.62528,107.51799,0.17385,79.6363,44.3319,57.7861,32.1683,66.6586,11.01796,18.32335,14.52695,1.80327,0.92647,2.27453,1.16859,14.42515,10.62874,2.29058,1.17684,3.10873,1.59718,,4.1721,2.8638,ADS.DE
2020-06-30,2.947,4.8283,9.3286,4.5458,9.8996,50.5229,45.9686,7.5922,5.0598,4.6694,3.0529,2.7476,2.6919,3.183,3.9458,4.4588,,1.0098,3.9267,8.59583,2.24886,1.19634,0.47849,42.57861,162.74885,74.43891,130.88855,0.10769,90.0927,47.394,61.4064,32.3034,68.1296,5.68902,13.21951,9.7378,2.68865,1.58994,3.64997,2.15842,9.25,5.76829,3.84245,2.27225,6.16173,3.64376,,3.86689,2.8577,ADS.DE
2020-09-30,2.4956,3.9543,7.8163,3.4226,7.8991,49.8541,45.6718,7.5761,4.648,4.2487,2.7796,2.2984,2.2478,2.7591,1.5705,2.1272,,0.93982,3.9223,6.67407,2.3455,1.38552,0.75434,54.83888,156.043,68.89401,141.98787,0.03609,106.3613,51.5413,72.1395,34.9578,68.3595,4.77011,12.24713,9.32759,3.38949,1.51431,4.4504,1.98829,8.50575,5.58621,4.88041,2.18041,7.43107,3.31996,,3.69818,2.6004,ADS.DE
2020-12-31,2.4081,4.1175,6.2554,3.5398,6.3245,49.6573,45.3336,6.8786,4.5756,4.0516,2.1669,2.1769,1.9287,2.1114,6.6276,7.1442,,0.951,4.0097,8.60911,2.35558,1.3768,0.78702,42.5131,155.37578,90.46971,107.41917,0.16835,88.0286,46.8166,69.3618,36.8889,68.2183,4.90244,12.4939,10.18293,2.87457,0.80527,3.52695,0.98802,8.32317,6.0122,4.31502,1.20879,5.97363,1.67343,362.632,3.78952,1.9098,ADS.DE
2021-03-31,4.2932,7.0731,12.5363,7.4387,12.8245,50.1953,42.9164,9.5605,7.5394,7.0377,4.3702,4.6259,3.8161,4.3123,5.8707,6.3531,,0.97606,4.32572,7.9551,2.49637,1.53606,0.79454,45.88233,146.21207,83.68611,108.40829,0.26869,77.2358,43.578,60.4916,34.1306,65.3177,9.11875,16.6625,14.6375,2.18005,0.43023,2.48164,0.48975,12.3875,10.3625,2.93239,0.57871,3.50543,0.6918,,4.06602,1.5628,ADS.DE
2021-06-30,6.7215,11.118,22.2286,8.3611,22.3755,50.4007,40.0472,12.255,10.5628,10.0997,6.8444,7.3521,5.6137,6.6441,8.7619,9.1988,,1.06482,4.71715,10.71119,2.4038,1.54306,0.76989,34.0764,151.84292,86.68677,99.23255,0.38009,79.3721,44.25,63.582,35.4469,66.3619,14.44586,21.88535,19.76433,1.69994,0.34284,1.88237,0.37963,17.52866,15.40764,2.12246,0.42805,2.41463,0.48698,,4.3193,1.4828,ADS.DE
2000-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2000-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2000-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2000-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2001-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2001-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2001-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2001-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2002-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2002-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2002-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2003-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2003-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2003-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2003-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2004-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2004-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2004-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2005-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2005-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2005-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2006-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2006-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2006-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2006-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2007-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2007-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2007-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2008-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2008-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
2008-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADYEN.AS
